gid,animal,id,time,x,y,geom,label
687,767,688,13368.3346412037,1230692.50801359,5783607.50734797,0101000020110F0000BB2D0D8264C732419F6378E00D105641,5
688,767,689,13368.5020949074,1230734.37527408,5783554.60533447,0101000020110F00004DF611608EC73241CACCBDA600105641,5
689,767,690,13368.8343055556,1230705.56578986,5783727.61212169,0101000020110F0000B19AD79071C7324174002DE72B105641,5
690,767,691,13369.8346643519,1230403.60053914,5783841.12962182,0101000020110F0000DEEEBC9943C6324151B94B4848105641,5
691,767,692,13370.5021296296,1230443.24140981,5783607.26688356,0101000020110F00008708CD3D6BC63241C99E14D10D105641,5
692,767,693,13371.0016435185,1230380.20118218,5783753.85519934,0101000020110F0000E4AC80332CC632410396BB7632105641,5
693,767,694,13371.1677314815,1230385.03244807,5783387.83781113,0101000020110F000047844E0831C6324193B29EF5D60F5641,5
694,767,695,13371.3346180556,1230628.47704249,5783231.95798004,0101000020110F0000E5741F7A24C73241848B4FFDAF0F5641,5
695,767,696,13371.5011805556,1230368.03396183,5783589.88933932,0101000020110F0000F5B8B10820C6324178EFEA7809105641,5
696,767,697,13371.8355092593,1230806.94445013,5783123.11303473,0101000020110F0000D57BC7F1D6C7324105F63BC7940F5641,5
697,767,698,13372.0009027778,1230366.58680845,5783041.71263695,0101000020110F00001E1439961EC6324103D89B6D800F5641,5
698,767,699,13372.1683333333,1230610.58800032,5783565.55442226,0101000020110F00006030879612C7324181A77B6303105641,5
699,767,700,13372.8348842593,1230699.7883083,5783699.50951077,0101000020110F0000A092CEC96BC7324110D39BE024105641,5
700,767,701,13373.1688657407,1230700.56754473,5783649.49253433,0101000020110F0000869C4A916CC73241B6AE855F18105641,5
701,767,702,13373.3346180556,1230673.56143626,5783644.66719352,0101000020110F00006749BA8F51C73241734CB32A17105641,5
702,767,703,13373.6683449074,1230644.0617712,5783600.66213026,0101000020110F0000C43CD00F34C732419957602A0C105641,5
703,767,704,13373.8342013889,1230355.18769259,5783241.96088154,0101000020110F0000209F0C3013C6324149157F7DB20F5641,5
704,767,705,13374.0021296296,1230462.7223206998,5783189.25341212,0101000020110F00006702EAB87EC6324178E73750A50F5641,5
705,767,706,13374.5020023148,1230738.42730355,5783525.0925605,0101000020110F0000F5C3636D92C73241E082EC45F90F5641,5
706,767,707,13374.8346643519,1230356.44560284,5783275.51236276,0101000020110F00001907137214C632412C8DCAE0BA0F5641,5
707,767,708,13375.1688194444,1230580.6207933999,5783565.26586633,0101000020110F0000F650EC9EF4C6324136F4035103105641,5
708,767,709,13375.8339583333,1230221.45958831,5783043.31563087,0101000020110F00005994A7758DC53241D24B33D4800F5641,5
709,767,710,13376.0217939815,1230404.61354651,5783234.28237121,0101000020110F00005362119D44C63241B25E1292B00F5641,5
710,767,711,13376.0422916667,1230300.19586414,5783010.85506043,0101000020110F0000FC262432DCC53241624FB9B6780F5641,5
711,767,712,13376.0638657407,1230222.31674838,5783040.07758345,0101000020110F0000FD6B16518EC532419320F704800F5641,5
712,767,713,13376.0841203704,1230287.71694922,5783031.24509376,0101000020110F0000EDFB89B7CFC53241BD9DAFCF7D0F5641,5
713,767,714,13376.1063310185,1230510.90139632,5783303.35714284,0101000020110F0000C3E8C1E6AEC63241A46DDBD6C10F5641,5
714,767,715,13376.1892592593,1230441.97236762,5783437.42048343,0101000020110F00009815EDF869C632415533E95AE30F5641,5
715,767,716,13376.2086805556,1230463.21212646,5783348.17828517,0101000020110F000070EB4D367FC632413406690BCD0F5641,5
716,767,717,13376.2308796296,1230660.74856287,5783270.70325588,0101000020110F0000F6D0A1BF44C73241F32402ADB90F5641,5
717,767,718,13376.2505324074,1230731.52549512,5783270.07807218,0101000020110F000023D986868BC732417522FF84B90F5641,5
718,767,719,13376.2925,1230756.78388758,5783303.66172065,0101000020110F000040DBACC8A4C7324192A159EAC10F5641,5
719,767,720,13376.314212963,1230774.01614476,5783314.03340296,0101000020110F000020102204B6C732412B462382C40F5641,5
720,767,721,13376.3342361111,1230770.18675427,5783294.49233002,0101000020110F0000BA20CF2FB2C73241C655829FBF0F5641,5
721,767,722,13376.3563310185,1230781.54134233,5783269.29258503,0101000020110F00003369958ABDC7324190B6B952B90F5641,5
722,767,723,13376.3977546296,1230833.07113462,5783289.79542555,0101000020110F0000E3E03512F1C732419140E872BE0F5641,5
723,767,724,13376.4188425926,1230831.91341192,5783298.29153443,0101000020110F0000145DD5E9EFC732410780A892C00F5641,5
724,767,725,13376.4599537037,1230929.22891077,5783281.57184113,0101000020110F00006FE5993A51C832418A0B9964BC0F5641,5
725,767,726,13376.4803356481,1230945.60400786,5783282.14893453,0101000020110F00005542A09A61C83241B2248889BC0F5641,5
726,767,727,13376.5012384259,1230951.31469774,5783261.75832404,0101000020110F0000F507905067C832418E618870B70F5641,5
727,767,728,13376.5222222222,1230938.64653969,5783250.24855047,0101000020110F000008A083A55AC832413B40E88FB40F5641,5
728,767,729,13376.5636689815,1230868.23696176,5783323.71578812,0101000020110F0000A286A93C14C83241FA78CFEDC60F5641,5
729,767,730,13376.6053819444,1230983.76432931,5783154.48396655,0101000020110F0000EE15ABC387C83241D64EF99E9C0F5641,5
730,767,731,13376.6268171296,1230705.35428283,5783222.69248199,0101000020110F00009047B25A71C73241FB9F51ACAD0F5641,5
731,767,732,13376.6471064815,1230728.78703565,5783218.26812993,0101000020110F00001A2B7BC988C73241700A2991AC0F5641,5
732,767,733,13376.6896759259,1230683.30189171,5783248.21270071,0101000020110F00006DC6484D5BC7324170E39C0DB40F5641,5
733,767,734,13376.7103819444,1230682.47812747,5783243.16315411,0101000020110F0000D78F667A5AC73241F01D71CAB20F5641,5
734,767,735,13376.7308333333,1230659.44612483,5783130.02200405,0101000020110F0000A33C357243C73241AD836881960F5641,5
735,767,736,13376.7514814815,1230760.83591705,5783151.16572784,0101000020110F0000E8A8FED5A8C73241F1489BCA9B0F5641,5
736,767,737,13376.771712963,1230295.76534841,5783071.22380152,0101000020110F000097DFEDC3D7C532419CC352CE870F5641,5
737,767,738,13376.7927662037,1230221.30374102,5782915.71822146,0101000020110F0000B3F8C14D8DC532412457F7ED600F5641,5
738,767,739,13376.8129398148,1230072.98165148,5782803.57508015,0101000020110F0000EB824DFBF8C43241F91CCEE4440F5641,5
739,767,740,13376.8339814815,1230310.04763908,5782784.61219348,0101000020110F00002313320CE6C53241902D2E27400F5641,5
740,767,741,13376.8546527778,1230341.84048565,5782783.85880829,0101000020110F00004C112AD705C632410CB7F6F63F0F5641,5
741,767,742,13376.8757175926,1230309.50217357,5782768.56670569,0101000020110F000074728E80E5C53241F1E744243C0F5641,5
742,767,743,13376.8970717593,1230445.2340286998,5782888.93261663,0101000020110F00000C4EE93B6DC63241A9FDAF3B5A0F5641,5
743,767,744,13376.9174768519,1230485.03074665,5782871.09162134,0101000020110F00003003DF0795C63241C11FDDC5550F5641,5
744,767,745,13376.937974537,1230461.19724368,5782924.67883384,0101000020110F0000D38F7E327DC632417E03722B630F5641,5
745,767,746,13376.9588541667,1230452.4920595,5782916.56779613,0101000020110F0000849CF77D74C6324194C55624610F5641,5
746,767,747,13376.9794560185,1230385.68923307,5782924.59868521,0101000020110F0000179471B031C63241C5DB5026630F5641,5
747,767,748,13377.0004861111,1230296.32194586,5783065.24461684,0101000020110F00003C0B6B52D8C5324164CDA74F860F5641,5
748,767,749,13377.8346412037,1230067.44907279,5782886.89684986,0101000020110F0000336FF672F3C43241F5FC65B9590F5641,5
749,767,750,13378.8343634259,1230172.15618583,5783023.67897529,0101000020110F000068CBFB275CC53241C65474EB7B0F5641,5
750,767,751,13379.0009606481,1230116.61889188,5782969.75453834,0101000020110F0000C0B26F9E24C532412D5B4A706E0F5641,5
751,767,752,13379.1682407407,1230444.08743794,5782899.8808822,0101000020110F0000355562166CC63241BC5F60F85C0F5641,5
752,767,753,13379.8338194444,1230419.00715667,5782859.14955561,0101000020110F00000005D50153C63241B15192C9520F5641,5
753,767,754,13380.0013078704,1229830.55006444,5782856.37643392,0101000020110F0000EC05D18C06C432414C7E1718520F5641,5
754,767,755,13380.1678240741,1230609.08518719,5782915.22130047,0101000020110F0000E3D3CE1511C7324172C929CE600F5641,5
755,767,756,13380.8342939815,1230428.41365364,5782872.45413993,0101000020110F00007834E5695CC63241EDA0101D560F5641,5
756,767,757,13381.0008333333,1229882.22457206,5782806.65274606,0101000020110F0000F58D7D393AC432416997C6A9450F5641,5
757,767,758,13381.1681944444,1230325.33180516,5783173.03085992,0101000020110F0000D72EF154F5C53241E39BF941A10F5641,5
758,767,759,13381.8343055556,1230388.73938712,5782879.15452852,0101000020110F00006B7948BD34C6324197CBE3C9570F5641,5
759,767,760,13382.0012847222,1229503.25962955,5783039.51653575,0101000020110F00000A157742BFC23241F6EB0EE17F0F5641,0
760,767,761,13382.8345717593,1230414.46532144,5782842.99172584,0101000020110F00004F4E1F774EC63241A86F78BF4E0F5641,5
761,767,762,13383.000625,1230263.8723143,5782985.43170408,0101000020110F00006EFD4FDFB7C53241260AA15B720F5641,5
762,767,763,13383.1688078704,1230654.90428961,5783214.85368583,0101000020110F00001D867FE73EC73241E4C9A2B6AB0F5641,5
763,767,764,13383.6688194444,1230806.66615141,5783617.14196078,0101000020110F000018E688AAD6C73241ABE2154910105641,5
764,767,765,13383.8338773148,1230269.87243485,5782833.34192489,0101000020110F0000EDE357DFBDC53241EF18E2554C0F5641,5
765,767,766,13384.1674884259,1230305.88429012,5783065.13240698,0101000020110F00005AD660E2E1C53241205B7948860F5641,5
766,767,767,13384.6688310185,1230578.01591732,5783278.04516009,0101000020110F000051281304F2C6324125E7E382BB0F5641,5
767,767,768,13384.8344097222,1229912.70384864,5782802.24463116,0101000020110F0000AA6C2FB458C432417409A88F440F5641,5
768,767,769,13385.0008217593,1230421.82353978,5782851.74387998,0101000020110F0000C680D3D255C63241C7BA9BEF500F5641,5
769,767,770,13385.1683796296,1230443.83140311,5783194.65559272,0101000020110F00008FD5D6D46BC632412B3BF5A9A60F5641,5
770,767,771,13385.3346412037,1230935.15110768,5783402.79433971,0101000020110F000030FEAE2657C832413976D6B2DA0F5641,5
771,767,772,13385.8338888889,1230374.94690221,5782863.86226151,0101000020110F0000E82E68F226C63241E74A2FF7530F5641,5
772,767,773,13386.0009490741,1230116.8971906,5782915.70219175,0101000020110F00007D48AEE524C53241AAB5F0EC600F5641,5
773,767,774,13386.1679050926,1230484.68565624,5782831.30617088,0101000020110F0000D72A87AF94C63241BF4D98D34B0F5641,5
774,767,775,13386.3349305556,1230937.17712241,5783497.03868395,0101000020110F0000EEE4572D59C832413FCC7942F20F5641,5
775,767,776,13386.6678819444,1230639.51993598,5783588.36640118,0101000020110F00003E861A852FC73241EF1D731709105641,0
776,767,777,13386.8340277778,1230099.9543641,5782782.64056855,0101000020110F0000A63451F413C532413B13FFA83F0F5641,5
777,767,778,13387.0018634259,1230034.81019809,5782902.189156599,0101000020110F00005C2469CFD2C4324148241B8C5D0F5641,5
778,767,779,13387.1672222222,1230414.39852975,5782886.60831602,0101000020110F0000B30B06664EC6324151A6EEA6590F5641,5
779,767,780,13387.6682986111,1230635.74620524,5783475.84604294,0101000020110F00007E4E07BF2BC732414A9125F6EC0F5641,5
780,767,781,13387.8345601852,1230361.14328535,5782886.60831602,0101000020110F00004459AE2419C6324151A6EEA6590F5641,5
781,767,782,13388.0016435185,1230035.50037893,5782923.12395054,0101000020110F000064D51880D3C432413FCEEEC7620F5641,5
782,767,783,13388.1677662037,1230332.63436376,5782889.84630739,0101000020110F0000D3A965A2FCC5324179E629765A0F5641,5
783,767,784,13388.8344907407,1230475.78009697,5782899.97706028,0101000020110F00005E6FB4C78BC63241D72788FE5C0F5641,5
784,767,785,13389.0013194444,1230482.80435684,5782903.27917528,0101000020110F00007254EACD92C63241FE01DED15D0F5641,5
785,767,786,13389.1675115741,1230248.1540021999,5783045.3995234,0101000020110F00002CB06C27A8C5324198CA9159810F5641,5
786,767,787,13389.3350578704,1231028.85985503,5783495.11499281,0101000020110F000091751FDCB4C83241CE0A5CC7F10F5641,5
787,767,788,13390.3347916667,1230538.49749808,5783293.89920543,0101000020110F0000BF085C7FCAC63241EF948C79BF0F5641,5
788,767,789,13390.6687962963,1230462.28817469,5783502.04028286,0101000020110F000005D1C5497EC6324190FE9382F30F5641,5
789,767,790,13390.8351736111,1230620.33958772,5782905.90804441,0101000020110F00008838EF561CC732414D661D7A5E0F5641,5
790,767,791,13391.1675462963,1230211.04008396,5783104.03725413,0101000020110F000041F1420A83C53241255F6202900F5641,5
791,767,792,13391.335474537,1230602.27243436,5783454.7496367,0101000020110F00001B42BE450AC73241360CFAAFE70F5641,5
792,767,793,13391.8339467593,1230413.54136967,5782865.8178749,0101000020110F0000E433978A4DC63241F70F5874540F5641,5
793,767,794,13392.0009837963,1229671.17394946,5783004.28281126,0101000020110F0000AAF3872C67C3324166941912770F5641,0
794,767,795,13392.1672800926,1230177.3882018998,5783056.04341291,0101000020110F00002033616361C53241F146C702840F5641,5
795,767,796,13392.6678935185,1230694.87911875,5783542.14936084,0101000020110F000029ED0DE166C73241C5208F89FD0F5641,5
796,767,797,13392.8343287037,1230160.86838947,5782892.97209225,0101000020110F0000B6C54EDE50C532416AC2363E5B0F5641,5
797,767,798,13393.1672916667,1230283.44228078,5782957.74822054,0101000020110F00002E503971CBC5324167D8E26F6B0F5641,5
798,767,799,13393.5018518519,1230643.4940418,5783527.09641222,0101000020110F0000FE85797E33C73241299E2BC6F90F5641,5
799,767,800,13393.8345023148,1230471.95070649,5782875.43565193,0101000020110F0000238061F387C63241A2B8E1DB560F5641,5
800,767,801,13394.1672222222,1230159.68840286,5782913.34582471,0101000020110F00007A2B3BB04FC53241F7FD2156600F5641,5
801,767,802,13394.8338888889,1230424.33936028,5782857.61071341,0101000020110F0000B850E05658C63241B3ED1567520F5641,5
802,767,803,13395.000625,1230271.57562306,5782948.57918773,0101000020110F00006A085C93BFC532416A691125690F5641,5
803,767,804,13395.1678587963,1230477.11593086,5782870.03366588,0101000020110F000014A5AD1D8DC63241EF942782550F5641,5
804,767,805,13395.835474537,1229961.12782713,5782679.37932887,0101000020110F00005F47B92089C4324199EC46D8250F5641,5
805,767,806,13396.0012384259,1229890.11712396,5782995.51447666,0101000020110F0000FAD5FB1D42C43241832FEDE0740F5641,5
806,767,807,13396.1688310185,1230565.18078003,5783258.64843946,0101000020110F00009D99472EE5C63241390880A9B60F5641,5
807,767,808,13396.6685532407,1230352.59394846,5783714.09784873,0101000020110F00009B010D9810C632415227438628105641,0
808,767,809,13396.8346412037,1230498.51153699,5782864.34315001,0101000020110F00009316F482A2C63241762BF615540F5641,5
809,767,810,13397.0009722222,1230487.30166427,5782905.69965841,0101000020110F00009EDE394D97C632411134C76C5E0F5641,5
810,767,811,13397.1685069444,1230383.4962391001,5783040.89511016,0101000020110F00009286097F2FC63241207C4939800F5641,5
811,767,812,13397.8345023148,1230562.98778606,5782863.31725458,0101000020110F0000178CDFFCE2C6324127E64DD4530F5641,5
812,767,813,13398.0011805556,1230560.06008345,5782905.61950996,0101000020110F000005A1610FE0C632411A0DA6675E0F5641,5
813,767,814,13398.6682407407,1230635.45677457,5783584.53501059,0101000020110F0000A02DEF742BC732410F9D3D2208105641,0
814,767,815,13398.8338888889,1230463.63514053,5783128.94798759,0101000020110F0000DD9198A27FC6324124D4AB3C960F5641,5
815,767,816,13399.001400463,1230655.50541486,5782939.84296773,0101000020110F000047DE62813FC73241EC2EF3F5660F5641,5
816,767,817,13399.1673032407,1230439.82390144,5783142.20488651,0101000020110F00006C34EBD267C632414FDC1C8D990F5641,5
817,767,818,13399.8345023148,1230658.45538136,5782869.21615492,0101000020110F000070DF937442C73241727BD54D550F5641,5
818,767,819,13400.0011805556,1230416.63605151,5782868.43070329,0101000020110F00009245D4A250C6324188A4901B550F5641,5
819,767,820,13400.1673032407,1230623.10031109,5782916.08690479,0101000020110F0000D3FCAD191FC732411CD98F05610F5641,5
820,767,821,13400.8339467593,1230541.20256171,5783079.960151,0101000020110F00009015DB33CDC632412E1D73FD890F5641,5
821,767,822,13401.0006365741,1230419.49696243,5782868.75129579,0101000020110F000008EE387F53C63241F03A1530550F5641,5
822,767,823,13401.6681712963,1230731.97077308,5783781.17245006,0101000020110F0000A69584F88BC73241FA6B094B39105641,0
823,767,824,13401.8343055556,1230562.82080682,5782903.79212529,0101000020110F0000506520D2E2C63241462EB2F25D0F5641,5
824,767,825,13402.0014814815,1230007.42560336,5782602.42307735,0101000020110F00008057F46CB7C4324105B3139B120F5641,0
825,767,826,13402.1683333333,1230685.08300356,5783449.13889882,0101000020110F0000A8B83F155DC73241E0B7E348E60F5641,5
826,767,827,13402.6687037037,1230678.37043826,5783601.76826578,0101000020110F0000B40AD55E56C732413C442B710C105641,0
827,767,828,13402.8342361111,1230490.67464484,5782885.30991388,0101000020110F00003486B5AC9AC6324107A1D553590F5641,5
828,767,829,13403.000625,1230396.854578,5782881.51088647,0101000020110F0000B29FC5DA3CC632412A5DB260580F5641,5
829,767,830,13403.1687962963,1230697.08324467,5783392.1019421,0101000020110F0000CF854F1569C7324128388606D80F5641,5
830,767,831,13403.8339467593,1230618.87017044,5782918.69974801,0101000020110F00006E7DC3DE1AC73241E1ABC8AC610F5641,5
831,767,832,13404.0012037037,1230642.73706926,5783124.26720092,0101000020110F00002F92B0BC32C73241E3D11911950F5641,5
832,767,833,13404.1672916667,1230452.41413585,5783121.95886869,0101000020110F00009CCE046A74C63241C81A5E7D940F5641,5
833,767,834,13404.8354976852,1230335.40621908,5782872.438110299,0101000020110F000040F9FD67FFC53241C8FF091C560F5641,5
834,767,835,13405.000625,1230390.63181846,5782883.56268166,0101000020110F0000C7DABEA136C63241F0F902E4580F5641,5
835,767,836,13405.1681481481,1230377.5072505,5783038.23414113,0101000020110F0000342BDB8129C63241142BFC8E7F0F5641,5
836,767,837,13405.3344907407,1230709.47310399,5783587.67707137,0101000020110F0000D5571D7975C73241282355EB08105641,0
837,767,838,13405.5020023148,1230752.24205236,5783611.62730591,0101000020110F0000BA24F73DA0C73241B0C725E80E105641,0
838,767,839,13405.8343402778,1230488.60410231,5782777.91187637,0101000020110F0000F172A69A98C63241B52E5C7A3E0F5641,5
839,767,840,13406.0013078704,1230282.6296485001,5782784.91675348,0101000020110F0000E4A430A1CAC53241CA16AC3A400F5641,5
840,767,841,13406.168287037,1230714.24871015,5783194.91207615,0101000020110F0000E877AB3F7AC73241A5745FBAA60F5641,5
841,767,842,13406.8339467593,1230585.27394812,5782821.07931923,0101000020110F0000C8762146F9C63241F7901345490F5641,5
842,767,843,13407.0005439815,1230462.98948748,5782927.6603634,0101000020110F00002E0D4FFD7EC63241DA6443EA630F5641,5
843,767,844,13407.1673032407,1230404.76939379,5782873.28768082,0101000020110F0000CEFDF6C444C63241D05C6952560F5641,5
844,767,845,13407.3354398148,1230625.97235395,5783376.40802655,0101000020110F00003F30ECF821C73241641B1D1AD40F5641,5
845,767,846,13408.0006365741,1230317.28340598,5782809.5220293,0101000020110F0000584B8D48EDC5324195ED6861460F5641,5
846,767,847,13408.1678819444,1230537.23958784,5782789.06838806,0101000020110F0000F1A0553DC9C6324150786044410F5641,5
847,767,848,13408.834525463,1230702.51563582,5783046.58573937,0101000020110F000088B500846EC73241FCC07CA5810F5641,5
848,767,849,13409.0009606481,1230625.42688844,5782892.05840117,0101000020110F0000918F486D21C7324143D8BC035B0F5641,5
849,767,850,13409.1676388889,1230767.72659352,5783169.61643325,0101000020110F00006E0802BAAFC7324172A47367A00F5641,5
850,767,851,13409.5016666667,1231059.27233991,5783400.293567901,0101000020110F00007F11B845D3C8324105D1C912DA0F5641,0
851,767,852,13409.8339583333,1230646.31042492,5782886.06330769,0101000020110F0000EF01784F36C73241B33B0D84590F5641,5
852,767,853,13410.8345949074,1229865.45985675,5782765.5692002,0101000020110F0000062CB97529C43241ADC66D643B0F5641,0
853,767,854,13411.0012152778,1229888.72563032,5782802.61330977,0101000020110F00009DE8C2B940C432419F7740A7440F5641,0
854,767,855,13411.1676388889,1229745.91385558,5782694.52701383,0101000020110F00007570F2E9B1C332413798BAA1290F5641,0
855,767,856,13411.5021296296,1230797.57134901,5783722.56230198,0101000020110F0000C1ED4392CDC7324172C1FCA32A105641,0
856,767,857,13411.8341666667,1230764.4315366002,5783195.72961715,0101000020110F0000C12E796EACC73241210CB2EEA60F5641,5
857,767,858,13412.0007523148,1230636.35846244,5782847.68839356,0101000020110F0000C931C45B2CC73241DDA30EEC4F0F5641,5
858,767,859,13412.1675,1230647.7575783,5782881.57500506,0101000020110F0000C7A6F0C137C7324106E2CC64580F5641,5
859,767,860,13412.5015972222,1230700.97942685,5783577.28903795,0101000020110F0000D2B7BBFA6CC7324108997F5206105641,0
860,767,861,13412.6676041667,1230737.60353932,5783493.01496379,0101000020110F0000898D819A91C73241AF2AF540F10F5641,5
861,767,862,13413.0005671296,1230631.92794671,5782881.02999704,0101000020110F000064EA8DED27C73241B478EB41580F5641,5
862,767,863,13413.1678819444,1230724.27859627,5782912.60845828,0101000020110F0000CC15524784C73241FFFAF026600F5641,5
863,767,864,13413.8339699074,1229763.65818242,5782677.16728815,0101000020110F0000A1A47EA8C3C332415BD9B44A250F5641,6
864,767,865,13414.0006365741,1229556.19204743,5782814.6514765,0101000020110F000037052A31F4C232417DCAB1A9470F5641,6
865,767,866,13414.1684722222,1229678.89952213,5782779.33849849,0101000020110F0000121547E66EC3324192F5A9D53E0F5641,6
866,767,867,13414.3346412037,1230796.69192503,5783481.3445826,0101000020110F0000AFFF21B1CCC732412DA40D56EE0F5641,5
867,767,868,13414.8346527778,1230793.77535437,5783179.50705309,0101000020110F0000BE9F7DC6C9C73241CE8E73E0A20F5641,5
868,767,869,13415.0008333333,1230550.63132258,5782823.51580946,0101000020110F00004A5B9EA1D6C63241AE0503E1490F5641,5
869,767,870,13415.1675810185,1230568.38678136,5782835.18532459,0101000020110F00006C1A0463E8C63241AB5BDCCB4C0F5641,5
870,767,871,13415.8338888889,1230594.04592399,5782816.60707903,0101000020110F0000B3ACC10B02C732410162DA26480F5641,5
871,767,872,13416.0005555556,1230602.17224682,5782844.00158934,0101000020110F00001B5E182C0AC732412D0A1A004F0F5641,5
872,767,873,13416.1674884259,1230588.06806733,5782840.98802877,0101000020110F00004CDC6C11FCC6324106DD3B3F4E0F5641,5
873,767,874,13416.3354861111,1231031.052849,5783395.83706604,0101000020110F00001783870DB7C83241717D92F5D80F5641,0
874,767,875,13416.6676388889,1231024.01745718,5783430.30287618,0101000020110F0000E1127804B0C83241C6526293E10F5641,0
875,767,876,13416.8342939815,1230566.97302383,5782807.35804464,0101000020110F0000F81618F9E6C632411134EAD6450F5641,5
876,767,877,13417.0011921296,1230611.28931311,5782880.32469259,0101000020110F00008A6C104A13C732416EC3C714580F5641,5
877,767,878,13417.1675694444,1230577.6040351999,5782815.59721866,0101000020110F0000050DA29AF1C632419DD438E6470F5641,5
878,767,879,13417.8345833333,1230472.17334547,5782903.32726434,0101000020110F0000655E602C88C6324121E6F1D45D0F5641,5
879,767,880,13418.000625,1229889.96127667,5782774.51363134,0101000020110F0000543A16F641C43241FC55DFA03D0F5641,6
880,767,881,13418.1684606481,1230034.94378148,5782809.53805881,0101000020110F0000BFA99BF1D2C43241388E6F62460F5641,6
881,767,882,13418.8353125,1229971.13544936,5782875.38756302,0101000020110F00002BCFAC2293C4324120D5CDD8560F5641,6
882,767,883,13419.0012037037,1229889.76090159,5782805.25817856,0101000020110F00005572CAC241C432415EFF8550450F5641,6
883,767,884,13419.1681712963,1229965.7921138,5782903.07078934,0101000020110F000052F8C7CA8DC4324103D087C45D0F5641,6
884,767,885,13419.8339583333,1230554.11562264,5782877.64774213,0101000020110F00000172991DDAC63241689B7469570F5641,5
885,767,886,13420.0009722222,1230376.66122237,5782851.37519932,0101000020110F000087DE45A928C63241024403D8500F5641,5
886,767,887,13420.6683912037,1231096.23041085,5783496.12493061,0101000020110F00009934FC3AF8C83241F5DCFE07F20F5641,0
887,767,888,13420.8346643519,1230554.72787984,5782880.1163072,0101000020110F00004C5556BADAC63241C1937107580F5641,5
888,767,889,13421.3353240741,1230809.159708,5783565.65060757,0101000020110F00009D9FE228D9C73241EF8DA36903105641,0
889,767,890,13421.6681944444,1230712.11137592,5783597.42387922,0101000020110F0000DE21831C78C732414FD6205B0B105641,0
890,767,891,13421.833900463,1229854.5616786,5782798.63799333,0101000020110F0000322BCA8F1EC43241FAE1D4A8430F5641,6
891,767,892,13422.6687847222,1230659.95819449,5783363.34314359,0101000020110F0000EE3B4CF543C732418810F6D5D00F5641,0
892,767,893,13423.001099537,1229859.58218763,5782824.41346392,0101000020110F00009F3F0A9523C432416031761A4A0F5641,6
893,767,894,13423.8343055556,1229674.9476802,5782770.93906369,0101000020110F00006A2B9BF26AC33241979E19BC3C0F5641,6
894,767,895,13424.0017013889,1229957.74371462,5782906.148489799,0101000020110F0000D21464BE85C432415CDB80895E0F5641,6
895,767,896,13424.1672800926,1230189.42183885,5782656.15292887,0101000020110F000081A1FD6B6DC532412C96C909200F5641,6
896,767,897,13424.8346296296,1230895.76627184,5783286.79774379,0101000020110F00002D642AC42FC83241F83B0EB3BD0F5641,0
897,767,898,13425.0010416667,1230378.7095010001,5783049.45510027,0101000020110F000088DBA1B52AC63241E25C205D820F5641,5
898,767,899,13425.1671180556,1229899.14513466,5782789.24471235,0101000020110F00008A8B27254BC43241FD5DA94F410F5641,6
899,767,900,13426.0019907407,1230045.57479285,5782908.29646887,0101000020110F0000CD9F2593DDC432419158F9125F0F5641,6
900,767,901,13426.1683101852,1229970.06678225,5782901.19531616,0101000020110F00003CA4181192C432415A0F804C5D0F5641,6
901,767,902,13426.5022106481,1231004.380699,5783541.52415799,0101000020110F00005B7D75619CC83241F4CD8B61FD0F5641,0
902,767,903,13426.6688773148,1230739.91898472,5783565.52236049,0101000020110F0000269542EB93C73241B15A6E6103105641,6
903,767,904,13426.8342939815,1229524.4993884,5782747.471982701,0101000020110F00000EEBD77FD4C23241EEF634DE360F5641,6
904,767,905,13427.0020023148,1230094.13235473,5782737.22919839,0101000020110F0000E5FFE1210EC53241B92FAB4E340F5641,6
905,767,906,13427.3354166667,1230394.87309106,5783428.9242412,0101000020110F00004DE582DF3AC6324190C4263BE10F5641,6
906,767,907,13427.8343171296,1229548.1102524,5782946.73576444,0101000020110F00005480391CECC23241BCC316AF680F5641,6
907,767,908,13428.0009143519,1229850.43172549,5783148.24824362,0101000020110F0000CC8F856E1AC432413539E30F9B0F5641,6
908,767,909,13428.1672337963,1229806.87240874,5783114.93769516,0101000020110F0000DF2D56DFEEC332418F3203BC920F5641,6
909,767,910,13429.0018634259,1230043.2036877,5782926.58637145,0101000020110F00008AE02434DBC432411E1C87A5630F5641,6
910,767,911,13429.1675694444,1229788.97223462,5783059.05704659,0101000020110F0000395EE4F8DCC33241BEA6A6C3840F5641,6
911,767,912,13429.6677199074,1229981.13193963,5782907.03012294,0101000020110F0000ACCBC6219DC43241C588EDC15E0F5641,6
912,767,913,13429.8346064815,1229557.87297174,5782807.47025124,0101000020110F000072137BDFF5C23241A89818DE450F5641,6
913,767,914,13430.0015162037,1229808.14145094,5782627.28431363,0101000020110F0000F9203624F0C33241CC3132D2180F5641,6
914,767,915,13430.1685416667,1229648.19760657,5783110.99429877,0101000020110F00001C58963250C332414F97A2BF910F5641,6
915,767,916,13430.6678356481,1230633.84264195,5783504.18840634,0101000020110F00000162B7D729C7324177D90E0CF40F5641,6
916,767,917,13430.8339583333,1229539.33827652,5782875.83639287,0101000020110F00003E4A9956E3C23241F67587F5560F5641,6
917,767,918,13431.0012152778,1229724.23995073,5782759.542133401,0101000020110F00003A696D3D9CC332414B50B2E2390F5641,6
