gid,animal,id,time,x,y,geom,label
201,767,202,2006-02-24 06:02:49,1232043.09173565,5781544.93135967,0101000020110F0000D1FC7B17ABCC324197659B3B0A0E5641,1
202,767,203,2006-02-25 18:03:03,1232002.4823853998,5781369.37080481,0101000020110F00000C9C7D7B82CC32411944BB57DE0D5641,1
203,767,204,2006-02-26 00:03:12,1232257.30383178,5781346.74083103,0101000020110F000067EBC74D81CD32418DC669AFD80D5641,1
204,767,205,2006-02-26 06:02:21,1232045.51850054,5781340.36213781,0101000020110F00008E73BC84ADCC324111442D17D70D5641,1
205,767,206,2006-02-26 18:03:06,1232073.52648443,5781676.17932942,0101000020110F000001AFC786C9CC32411B227A0B2B0E5641,1
206,767,207,2006-02-27 18:02:18,1231998.97582144,5782094.07337035,0101000020110F0000146FCFF97ECC32418D19B284930E5641,1
207,767,208,2006-02-28 06:01:12,1231770.20313591,5782437.42061082,0101000020110F00000AB700349ACB3241A549EB5AE90E5641,1
208,767,209,2006-02-28 12:01:52,1231819.95181635,5782111.51209548,0101000020110F00007F3CAAF3CBCB32411F2CC6E0970E5641,1
209,767,210,2006-02-28 18:00:55,1231767.50920424,5782099.17034713,0101000020110F000086355B8297CB3241A6F7E6CA940E5641,1
210,767,211,2006-03-01 00:02:50,1231689.29613001,5782024.2547005,0101000020110F0000242DCF4B49CB324153034D10820E5641,1
211,767,212,2006-03-01 06:02:26,1231646.92793181,5782060.830895599,0101000020110F000069F08CED1ECB3241BC642D358B0E5641,1
212,767,213,2006-03-01 18:01:23,1231603.91408057,5781964.48612451,0101000020110F00002A2F01EAF3CA3241FAA91C1F730E5641,1
213,767,214,2006-03-02 00:02:10,1231753.27144137,5781697.81643858,0101000020110F00007F2E7D4589CB32419A874074300E5641,1
214,767,215,2006-03-02 06:02:59,1231858.95816593,5781511.40245491,0101000020110F0000C55C4AF5F2CB32413DD2C1D9010E5641,1
215,767,216,2006-03-02 12:00:54,1231575.54987431,5781329.17539546,0101000020110F00001290C48CD7CA3241E1AD394BD40D5641,1
216,767,217,2006-03-02 18:03:08,1231670.76143479,5781420.43270005,0101000020110F0000F163EDC236CB32418D5BB11BEB0D5641,1
217,767,218,2006-03-03 12:01:53,1231367.8054406,5781423.91056111,0101000020110F0000EC5A31CE07CA32411BA246FAEB0D5641,1
218,767,219,2006-03-03 18:01:23,1231261.87381316,5781501.3213702,0101000020110F00002138B2DF9DC9324151549154FF0D5641,1
219,767,220,2006-03-04 00:01:43,1231240.34462364,5781228.59150942,0101000020110F00003F41395888C93241544ADB25BB0D5641,1
220,767,221,2006-03-04 12:02:03,1231317.23299593,5781430.83423328,0101000020110F00000B9FA53BD5C93241FC1364B5ED0D5641,1
221,767,222,2006-03-05 00:02:15,1231498.48339084,5781415.2720055,0101000020110F00008980BF7B8ACA3241C28968D1E90D5641,1
222,767,223,2006-03-05 06:01:17,1231629.19473693,5781496.83376861,0101000020110F00008A47DA310DCB324104775C35FE0D5641,1
223,767,224,2006-03-05 12:02:21,1231861.84134073,5781727.27504691,0101000020110F0000281B62D7F5CB32415B5E9AD1370E5641,1
224,767,225,2006-03-06 18:03:12,1232246.90659134,5781601.26725716,0101000020110F0000BC5E16E876CD3241C6BD1A51180E5641,1
225,767,226,2006-03-07 00:03:05,1231740.15800535,5781337.49333005,0101000020110F0000E30973287CCB324134B8925FD60D5641,1
226,767,227,2006-03-07 06:02:56,1231519.35579536,5781393.79585548,0101000020110F00009B67155B9FCA3241D34BEF72E40D5641,1
227,767,228,2006-03-07 18:02:53,1231956.74120664,5781387.28891283,0101000020110F0000E6B7BFBD54CC32413D8C7DD2E20D5641,1
228,767,229,2006-03-08 00:00:53,1231856.06385916,5781663.66188519,0101000020110F0000EC125910F0CB3241B3535CEA270E5641,1
229,767,230,2006-03-08 06:01:27,1231854.53878214,5781614.37762548,0101000020110F000057A0ED89EECB324110042B981B0E5641,1
230,767,231,2006-03-08 18:01:51,1231525.16667278,5781454.490154,0101000020110F00003B11AB2AA5CA3241E2AE5E9FF30D5641,1
231,767,232,2006-03-09 00:01:50,1231168.58807987,5781204.10280741,0101000020110F000001678C9640C9324188659406B50D5641,1
232,767,233,2006-03-09 06:03:04,1231147.54869611,5781261.59046289,0101000020110F00002859778C2BC93241DD24CA65C30D5641,1
233,767,234,2006-03-10 00:00:54,1231350.67337096,5781263.14505479,0101000020110F00000B0A62ACF6C93241E39348C9C30D5641,1
234,767,235,2006-03-10 06:02:57,1231298.49792563,5781455.56396761,0101000020110F0000D90D787FC2C932419A0B18E4F30D5641,1
235,767,236,2006-03-10 12:01:48,1231298.23075885,5781418.95821559,0101000020110F00001203133BC2C932417B6753BDEA0D5641,1
236,767,237,2006-03-10 18:01:54,1231561.94663254,5781612.96721818,0101000020110F0000998256F2C9CA324115E7E63D1B0E5641,1
237,767,238,2006-03-11 00:02:45,1231412.25531327,5781540.79633493,0101000020110F0000E1355C4134CA3241C826F732090E5641,1
238,767,239,2006-03-11 06:02:33,1231243.1944026002,5781167.83465116,0101000020110F00006A5EC4318BC93241B3EC6AF5AB0D5641,1
239,767,240,2006-03-11 12:03:02,1231341.51177687,5781178.04356922,0101000020110F000017CF0383EDC932418ED6C982AE0D5641,1
240,767,241,2006-03-12 00:01:50,1231654.01898338,5781842.16134918,0101000020110F00004418DC0426CB3241838B538A540E5641,1
241,767,242,2006-03-12 18:00:54,1231745.05606294,5781210.19292332,0101000020110F00000E245A0E81CB32410EDB588CB60D5641,1
242,767,243,2006-03-13 00:03:06,1231244.14061827,5781079.19224766,0101000020110F0000178FFF238CC9324121C94DCC950D5641,1
243,767,244,2006-03-13 06:03:07,1231320.07164294,5781009.97454156,0101000020110F000014315712D8C9324190E35E7E840D5641,1
244,767,245,2006-03-13 12:02:26,1231373.17104005,5781244.50599665,0101000020110F0000DD47C92B0DCA3241C63F6220BF0D5641,1
245,767,246,2006-03-14 00:02:22,1231225.39441602,5781098.10340744,0101000020110F0000C372F86479C932413D3A9E869A0D5641,1
246,767,247,2006-03-14 12:02:09,1231587.88407389,5781248.0158421,0101000020110F00009DAA52E2E3CA3241958E0301C00D5641,1
247,767,248,2006-03-15 00:02:47,1231310.53156258,5780991.80077637,0101000020110F0000397C1488CEC9324188EB3FF37F0D5641,1
248,767,249,2006-03-15 18:02:24,1231845.87812576,5781266.86325508,0101000020110F00008DD9CCE0E5CB32413C923FB7C40D5641,1
249,767,250,2006-03-16 00:02:56,1231933.27505798,5781533.82449525,0101000020110F000025336A463DCC3241BA87C474070E5641,1
250,767,251,2006-03-17 06:01:51,1231883.23694687,5781589.95196709,0101000020110F0000D28CA83C0BCC32416007ED7C150E5641,1
251,767,252,2006-03-17 12:02:48,1231785.14221158,5781407.00207889,0101000020110F000065FA6724A9CB32417F0F22C0E70D5641,1
252,767,253,2006-03-18 00:03:03,1231526.30213159,5781992.29473068,0101000020110F0000F27E584DA6CA324112DEDC127A0E5641,1
253,767,254,2006-03-18 12:02:17,1231743.70909711,5781036.04931207,0101000020110F0000616387B57FCB3241D0ED27038B0D5641,1
254,767,255,2006-03-18 18:01:54,1231176.61421516,5780707.46793565,0101000020110F000069343D9D48C932415EA8F2DD380D5641,0
255,767,256,2006-03-19 06:02:38,1231471.08766415,5781345.29841257,0101000020110F0000612871166FCA324109311953D80D5641,1
256,767,257,2006-03-19 12:03:06,1231622.19274096,5781433.28636848,0101000020110F0000B878573106CB324176DC5352EE0D5641,1
257,767,258,2006-03-19 18:03:08,1231859.30325635,5781392.68999543,0101000020110F00004A35A24DF3CB324198E2282CE40D5641,1
258,767,259,2006-03-20 00:02:54,1231896.68434136,5781699.48329955,0101000020110F0000D1FE30AF18CC32413C61EEDE300E5641,1
259,767,260,2006-03-20 06:02:56,1231244.95325056,5782111.1113891,0101000020110F00008C3A08F48CC93241BFFF20C7970E5641,1
260,767,261,2006-03-20 12:03:01,1231587.38313619,5781711.05516993,0101000020110F00009E361562E3CA324175E787C3330E5641,1
261,767,262,2006-03-20 18:01:42,1231616.10356481,5781505.74486542,0101000020110F00003039831A00CB324103E0AB6F000E5641,1
262,767,263,2006-03-21 00:00:55,1231607.39838063,5781504.63899141,0101000020110F0000E145FC65F7CA32413A3CE528000E5641,1
263,767,264,2006-03-21 12:01:31,1231402.81542045,5781173.95679527,0101000020110F00000565BFD02ACA32413A223C7DAD0D5641,1
264,767,265,2006-03-22 06:01:52,1231872.19405338,5781209.32748554,0101000020110F0000797BAD3100CC3241E985F554B60D5641,1
265,767,266,2006-03-22 12:00:55,1231654.08577507,5781436.1391802,0101000020110F0000E05AF51526CB32411254E808EF0D5641,1
266,767,267,2006-03-22 18:01:52,1231659.99684003,5781440.35429135,0101000020110F000080E830FF2BCB3241A0B5AC16F00D5641,1
267,767,268,2006-03-23 00:01:03,1231610.49306247,5781497.25047437,0101000020110F00009057397EFACA3241A7C50750FE0D5641,1
268,767,269,2006-03-23 06:03:08,1231623.18348443,5781482.44140454,0101000020110F0000EAD5F82E07CB3241D4F83F9CFA0D5641,1
269,767,270,2006-03-23 12:03:09,1231625.05365187,5781149.772748,0101000020110F00000321BC0D09CB324107B47471A70D5641,1
270,767,271,2006-03-24 18:02:10,1231389.80217198,5781077.06073811,0101000020110F000094245BCD1DCA32411922E343950D5641,1
271,767,272,2006-03-25 12:01:02,1231951.75409345,5781063.66268982,0101000020110F0000B2440CC14FCC3241908269EA910D5641,1
272,767,273,2006-03-26 00:01:52,1231697.35566114,5781412.51536244,0101000020110F0000C59B0C5B51CB3241BEB2FB20E90D5641,1
273,767,274,2006-03-26 06:02:00,1231708.23157539,5781444.07256596,0101000020110F00005786483B5CCB3241B2EBA404F10D5641,1
274,767,275,2006-03-26 12:02:29,1231528.06097954,5781377.88110026,0101000020110F0000EA5A9C0FA8CA324158F26378E00D5641,1
275,767,276,2006-03-27 06:02:22,1231620.36710131,5781713.52341016,0101000020110F0000F959FA5D04CB3241548D7F61340E5641,1
276,767,277,2006-03-28 00:01:57,1231445.89606339,5781722.06609109,0101000020110F00000B6964E555CA324120D63A84360E5641,1
277,767,278,2006-03-28 06:01:46,1231508.83610348,5781691.75804269,0101000020110F0000AFE00AD694CA32417DC583F02E0E5641,1
278,767,279,2006-03-28 12:03:00,1231551.25996142,5781735.28883107,0101000020110F0000E5D48C42BFCA324150357CD2390E5641,1
279,767,280,2006-03-28 18:02:17,1231528.91813962,5781763.08069068,0101000020110F0000B9320BEBA8CA32413E092AC5400E5641,1
280,767,281,2006-03-29 06:01:42,1231579.9024664,5781690.86050291,0101000020110F0000BA0908E7DBCA3241CC7A12B72E0E5641,1
281,767,282,2006-03-29 12:02:22,1231596.8007651002,5781688.74487379,0101000020110F00000DF1FECCECCA32411E03AC2F2E0E5641,1
282,767,283,2006-03-29 18:02:51,1231525.66761049,5781723.26815755,0101000020110F00006585E8AAA5CA3241497E29D1360E5641,1
283,767,284,2006-03-30 00:00:54,1231576.16213151,5781729.10218906,0101000020110F00005D738129D8CA3241FC438A46380E5641,1
284,767,285,2006-03-30 06:02:18,1231530.66585563,5781697.70424603,0101000020110F0000BB8375AAAACA3241F15D126D300E5641,1
285,767,286,2006-03-31 06:01:47,1231533.48223874,5781424.56766866,0101000020110F000081FF737BADCA3241EEAE5424EC0D5641,1
286,767,287,2006-04-01 04:01:54,1231449.01300913,5781486.720646201,0101000020110F0000FC90540359CA32413E111FAEFB0D5641,1
287,767,288,2006-04-01 08:02:17,1231579.95812615,5781333.45456315,0101000020110F000060C147F5DBCA32410A90175DD50D5641,1
288,767,289,2006-04-01 16:02:52,1231691.37780448,5781229.05628256,0101000020110F00005ECBB7604BCB32412B229A43BB0D5641,1
289,767,290,2006-04-01 20:02:41,1231364.52151562,5781120.66864072,0101000020110F0000340C828504CA32417202CB2AA00D5641,1
290,767,291,2006-04-02 04:00:47,1231608.52270749,5781496.41706286,0101000020110F00007728D085F8CA32416C28B11AFE0D5641,1
291,767,292,2006-04-02 08:01:47,1231482.19734933,5781431.41120621,0101000020110F0000567C85327ACA3241DA3351DAED0D5641,1
292,767,293,2006-04-02 16:03:06,1232183.66598862,5781514.12707437,0101000020110F0000EE3A7EAA37CD32418AFC2188020E5641,1
293,767,294,2006-04-02 20:01:51,1231695.99756335,5782379.95738758,0101000020110F0000CC4F60FF4FCB32418ED645FDDA0E5641,1
294,767,295,2006-04-03 16:02:19,1231922.94460923,5781550.36459279,0101000020110F000016E9D1F132CC3241FF7C55970B0E5641,1
295,767,296,2006-04-03 20:03:03,1231852.16767699,5781290.29436348,0101000020110F000014E1EC2AECCB3241ECD9D692CA0D5641,1
296,767,297,2006-04-04 04:02:24,1231689.77480382,5781771.68752993,0101000020110F00000C8B59C649CB3241897D00EC420E5641,1
297,767,298,2006-04-04 08:00:54,1231540.46197082,5781184.99910255,0101000020110F00003CB84376B4CA3241D24BF13FB00D5641,1
298,767,299,2006-04-04 16:02:02,1231747.90584191,5781173.4599719,0101000020110F00006341E5E783CB3241FB2D705DAD0D5641,1
299,767,300,2006-04-05 00:03:06,1231466.76846791,5781590.89757859,0101000020110F00001D50BAC46ACA324178ED71B9150E5641,1
300,767,301,2006-04-05 04:00:53,1231434.46355168,5781475.82220709,0101000020110F0000AA52AB764ACA32417D0A9FF4F80D5641,1
301,767,302,2006-04-05 08:00:55,1231427.86230588,5781464.66734798,0101000020110F00000214C0DC43CA32414DD4B52AF60D5641,1
302,767,303,2006-04-05 16:01:55,1231606.16273428,5781472.66486767,0101000020110F00002BF4A829F6CA324121318D2AF80D5641,1
303,767,304,2006-04-06 16:02:10,1231795.1943616,5781588.71786409,0101000020110F00008CAEC131B3CB3241397CF12D150E5641,1
304,767,305,2006-04-07 04:01:23,1231718.12787812,5781762.29533705,0101000020110F0000D79EBC2066CB32415FCDE692400E5641,1
305,767,306,2006-04-07 08:01:17,1231705.93839388,5781194.903535,0101000020110F0000D1943AF059CB32417784D3B9B20D5641,1
306,767,307,2006-04-07 16:01:53,1231845.9115216,5781315.64875164,0101000020110F0000C67A59E9E5CB3241992585E9D00D5641,1
307,767,308,2006-04-09 00:01:54,1231435.16486447,5781672.62123208,0101000020110F0000D38E342A4BCA32413344C2272A0E5641,1
308,767,309,2006-04-09 12:03:01,1231922.97800508,5781495.45543429,0101000020110F00007A8A5EFA32CC3241DDD525DDFD0D5641,1
309,767,310,2006-04-09 20:02:58,1231696.71000809,5781670.5857446,0101000020110F00001617C3B550CB3241EBD67CA5290E5641,1
310,767,311,2006-04-10 00:02:31,1231697.90112665,5781745.46634741,0101000020110F0000733CB0E651CB3241CFA2D85D3C0E5641,1
311,767,312,2006-04-10 08:03:09,1231570.81879595,5781368.77780901,0101000020110F0000839C9CD1D2CA3241719FC731DE0D5641,1
312,767,313,2006-04-10 20:02:47,1231523.34103313,5781699.67562969,0101000020110F00007CF24D57A3CA324150843DEB300E5641,1
313,767,314,2006-04-11 00:01:09,1231546.57341086,5781749.02447398,0101000020110F0000DB0DCB92BACA324150FB90413D0E5641,1
314,767,315,2006-04-11 16:03:05,1231894.48021544,5781806.93238338,0101000020110F00002A66EF7A16CC3241572BACBB4B0E5641,1
315,767,316,2006-04-11 20:01:44,1231933.18600239,5781647.28185043,0101000020110F000046DA9D2F3DCC324163D609D2230E5641,1
316,767,317,2006-04-12 08:02:24,1231903.64180953,5781447.51838219,0101000020110F00001EA14DA41FCC32417E2C2DE1F10D5641,1
317,767,318,2006-04-12 16:01:52,1231639.06877576,5781428.35004473,0101000020110F0000C8499B1117CB324103226716ED0D5641,1
318,767,319,2006-04-12 20:03:01,1231966.94920394,5781384.35598212,0101000020110F00008807FFF25ECC32413B69C816E20D5641,1
319,767,320,2006-04-13 00:02:18,1231727.4898472999,5781820.66813728,0101000020110F0000F5A1667D6FCB3241DEC2C22A4F0E5641,1
320,767,321,2006-04-13 04:02:19,1231627.34683338,5781847.37037557,0101000020110F00008812CA580BCB3241BC3BB4D7550E5641,1
321,767,322,2006-04-13 16:02:23,1231273.12821368,5781194.24644448,0101000020110F00009A9CD220A9C9324111BFC58FB20D5641,1
322,767,323,2006-04-13 20:01:51,1231542.88873571,5781528.53551708,0101000020110F0000F92E84E3B6CA32416EE94522060E5641,1
323,767,324,2006-04-14 08:02:19,1231709.31137445,5781751.74916647,0101000020110F0000683CB64F5DCB3241EC57F2EF3D0E5641,1
324,767,325,2006-04-14 20:03:04,1231859.67061067,5781420.35256502,0101000020110F00001024ADABF3CB3241E06C9016EB0D5641,1
325,767,326,2006-04-15 04:02:55,1231677.42947229,5781660.68078072,0101000020110F000060E5F16D3DCB32414CE9912B270E5641,1
326,767,327,2006-04-15 08:01:12,1231775.81363825,5781190.22376942,0101000020110F0000AB984AD09FCB3241F93C528EB10D5641,1
327,767,328,2006-04-15 20:02:59,1232004.75330302,5781244.23354296,0101000020110F00007B77D8C084CC32412C5EF20EBF0D5641,1
328,767,329,2006-04-16 00:02:55,1231702.92163568,5781795.26422174,0101000020110F0000E050F0EB56CB32414D02E9D0480E5641,1
329,767,330,2006-04-16 20:01:04,1231713.75302213,5781756.73375313,0101000020110F0000EE0EC6C061CB3241B0CFF52E3F0E5641,1
330,767,331,2006-04-17 04:02:52,1231722.25783123,5781555.89399275,0101000020110F00003D3A01426ACB32415E2D37F90C0E5641,1
331,767,332,2006-04-17 08:03:03,1231728.16889619,5781648.7884277,0101000020110F0000DCC73C2B70CB324175997532240E5641,1
332,767,333,2006-04-17 16:02:54,1231693.5819303999,5781348.90445917,0101000020110F00000464F9944DCB3241B7A8E239D90D5641,1
333,767,334,2006-04-17 20:02:58,1231711.88285469,5781719.00482925,0101000020110F0000D5C302E25FCB3241581F4FC0350E5641,1
334,767,335,2006-04-18 08:02:38,1232105.45291439,5781393.15477717,0101000020110F00008D32F273E9CC324181DEE749E40D5641,1
335,767,336,2006-04-19 00:02:11,1231743.28608304,5781596.09043003,0101000020110F0000F5BC3C497FCB3241099BC905170E5641,1
336,767,337,2006-04-19 12:01:59,1231656.42348438,5781312.42736202,0101000020110F0000EA78696C28CB32413BE6591BD00D5641,1
337,767,338,2006-04-19 20:02:58,1232101.91295458,5782084.72892054,0101000020110F00003064B7E9E5CC324156A2A62E910E5641,1
338,767,339,2006-04-20 04:02:35,1232080.99602226,5782103.03315223,0101000020110F00009950FBFED0CC3241882A1FC2950E5641,1
339,767,340,2006-04-20 08:02:12,1232088.62140738,5782783.04130529,0101000020110F0000D78D149FD8CC3241F1BEA4C23F0F5641,0
340,767,341,2006-04-20 12:03:08,1232061.7266183998,5782815.70942536,0101000020110F0000D8A903BABDCC3241A03967ED470F5641,0
341,767,342,2006-04-20 16:02:03,1231226.83043745,5783097.22448529,0101000020110F0000798C97D47AC932418DF75D4E8E0F5641,2
342,767,343,2006-04-20 20:01:52,1231099.90395405,5783213.555235599,0101000020110F00005A8869E7FBC83241E5FA8863AB0F5641,2
343,767,344,2006-04-21 00:02:43,1229916.8894614999,5782522.69447661,0101000020110F0000B5BFB3E35CC43241064E72ACFE0E5641,2
344,767,345,2006-04-21 04:01:10,1230578.49459112,5782953.09958384,0101000020110F00000D869D7EF2C63241E6945F466A0F5641,2
345,767,346,2006-04-21 08:02:49,1231313.82661951,5783498.52954487,0101000020110F000012569DD3D1C932412B10E4A1F20F5641,2
346,767,347,2006-04-21 16:01:23,1231119.47392053,5783192.60372552,0101000020110F000019DB52790FC932415D70A326A60F5641,2
347,767,348,2006-04-21 20:01:40,1230484.77471183,5783003.51337753,0101000020110F0000B68353C694C632416D2DDBE0760F5641,2
348,767,349,2006-04-22 00:00:52,1230448.32871054,5782912.59242857,0101000020110F0000BB5F265470C632418559EA25600F5641,2
349,767,350,2006-04-22 04:00:55,1231061.7881603998,5783179.04217768,0101000020110F000045E1C4C9D5C83241030AB3C2A20F5641,2
350,767,351,2006-04-22 08:02:24,1231448.74584235,5783336.219546201,0101000020110F00003586EFBE58CA3241820B0D0ECA0F5641,2
351,767,352,2006-04-22 16:02:55,1231263.77737645,5783002.27907773,0101000020110F00009D2402C79FC93241D768DC91760F5641,2
352,767,353,2006-04-22 20:01:23,1230712.91287626,5782864.42329809,0101000020110F00003242B2E978C73241DF50171B540F5641,2
353,767,354,2006-04-23 00:00:55,1230495.14968837,5782929.07097989,0101000020110F00001EFA51269FC632413DEF8A44640F5641,2
354,767,355,2006-04-23 04:01:17,1230424.74011044,5782996.52435754,0101000020110F0000B7E077BD58C63241ED128F21750F5641,2
355,767,356,2006-04-23 08:01:55,1230884.65658665,5783548.0006204005,0101000020110F00000D1016A824C83241262A0A00FF0F5641,2
356,767,357,2006-04-23 12:02:27,1230768.41677437,5783387.91796394,0101000020110F0000A1B9B16AB0C73241D3EBBFFAD60F5641,2
357,767,358,2006-04-23 16:01:54,1230538.20806741,5783530.04608278,0101000020110F0000E1E74335CAC632413005F382FA0F5641,2
358,767,359,2006-04-23 20:02:23,1231326.51704146,5783113.99192107,0101000020110F000041D45C84DEC9324183A27B7F920F5641,2
359,767,360,2006-04-24 00:01:54,1230462.02100791,5782846.35793795,0101000020110F00003EC660057EC632419374E8964F0F5641,2
360,767,361,2006-04-24 08:01:54,1231362.17267436,5783407.25084507,0101000020110F00000963342C02CA32417BD80DD0DB0F5641,2
361,767,362,2006-04-24 20:02:22,1230324.36332559,5782792.22619636,0101000020110F0000E7E7025DF4C532414C007A0E420F5641,2
362,767,363,2006-04-25 00:00:55,1230332.52304427,5782804.31243751,0101000020110F0000B23AE685FCC53241E6F9FE13450F5641,2
363,767,364,2006-04-25 04:01:41,1230341.27275624,5783187.02521397,0101000020110F00005B5AD34505C632410E1B9DC1A40F5641,2
364,767,365,2006-04-25 12:02:26,1230547.46984904,5783482.13008855,0101000020110F0000D5064878D3C63241ED5E5388EE0F5641,2
365,767,366,2006-04-25 16:02:20,1230667.31641283,5783551.17472995,0101000020110F0000656E00514BC7324187C62ECBFF0F5641,2
366,767,367,2006-04-25 20:01:54,1230071.18940768,5783032.73587634,0101000020110F00008F057D30F7C432411499182F7E0F5641,2
367,767,368,2006-04-26 00:01:59,1230229.79741817,5783140.66599516,0101000020110F0000E19823CC95C532412AAA9F2A990F5641,2
368,767,369,2006-04-26 04:02:17,1230455.80938032,5783244.31733594,0101000020110F0000748C33CF77C63241673B4F14B30F5641,2
369,767,370,2006-04-26 08:02:39,1230547.3696615,5783521.02073519,0101000020110F0000D522A25ED3C63241B1B95341F80F5641,2
370,767,371,2006-04-26 16:02:23,1230534.31188523,5783665.10677809,0101000020110F0000DFB5D74FC6C63241C573D5461C105641,2
371,767,372,2006-04-26 20:01:47,1230109.59463201,5782906.38893519,0101000020110F0000ACCD39981DC532416C50E4985E0F5641,2
372,767,373,2006-04-27 00:02:11,1230106.76711694,5782835.40973849,0101000020110F00009AC661C41AC53241CA2739DA4C0F5641,2
373,767,374,2006-04-27 04:00:55,1230487.92505342,5783195.66549628,0101000020110F00000A4DD0EC97C63241B67D97EAA60F5641,2
374,767,375,2006-04-27 16:02:39,1230609.87555558,5783492.8386255,0101000020110F0000166924E011C732414A0AAC35F10F5641,2
375,767,376,2006-04-29 00:02:55,1229742.90822933,5783009.86120781,0101000020110F0000A6B781E8AEC332415D071E77780F5641,2
376,767,377,2006-04-29 04:01:20,1230529.36929984,5783242.57003296,0101000020110F00002F6F8A5EC1C63241866B7BA4B20F5641,2
377,767,378,2006-04-29 08:02:46,1230745.38477172,5783559.86345986,0101000020110F00004266806299C7324125ED42F701105641,2
378,767,379,2006-04-29 16:02:05,1230618.83677459,5783492.67831797,0101000020110F00000ADC36D61AC73241C68F692BF10F5641,2
379,767,380,2006-04-29 20:02:28,1230278.84478581,5782649.82138111,0101000020110F000002E243D8C6C53241138291741E0F5641,2
380,767,381,2006-04-30 00:02:47,1230968.30205204,5783213.74759859,0101000020110F00005148534D78C83241C2A7D86FAB0F5641,2
381,767,382,2006-04-30 12:01:23,1231389.4904774,5783246.17685142,0101000020110F000048ED8F7D1DCA32419E88518BB30F5641,2
382,767,383,2006-04-30 16:01:42,1231388.00992817,5783266.96818468,0101000020110F00000DA78A021CCA3241E0BCF6BDB80F5641,2
383,767,384,2006-04-30 20:01:54,1230985.75694819,5783100.97551502,0101000020110F0000495BC7C189C832418DD66E3E8F0F5641,2
384,767,385,2006-05-01 00:01:49,1230100.52209351,5782743.78522016,0101000020110F000097EBA78514C532410F0C41F2350F5641,2
385,767,386,2006-05-01 08:02:29,1230767.16999607,5783522.72000065,0101000020110F0000C9DC842BAFC732419B7D14AEF80F5641,2
386,767,387,2006-05-01 12:02:11,1230561.81893141,5783575.55770024,0101000020110F0000287DA5D1E1C63241595CB1E305105641,2
387,767,388,2006-05-01 16:02:29,1230628.84439681,5783596.14140389,0101000020110F0000AC632AD824C73241E7C20C090B105641,2
388,767,389,2006-05-01 20:01:36,1230086.08395555,5782756.60874865,0101000020110F0000661C7E1506C53241E6BCF526390F5641,2
389,767,390,2006-05-02 00:02:07,1230130.34458509,5782948.57918773,0101000020110F00007CBA365832C532416A691125690F5641,2
390,767,391,2006-05-02 04:01:54,1230655.83937333,5783260.39574561,0101000020110F0000A92BE1D63FC7324165E55319B70F5641,2
391,767,392,2006-05-02 12:02:03,1230584.40565609,5783826.1242595,0101000020110F0000D813D967F8C632411EDEF38744105641,2
392,767,393,2006-05-02 16:03:03,1230611.97949396,5783675.9277537,0101000020110F0000BD1DC0FA13C732410E5160FB1E105641,2
393,767,394,2006-05-02 20:02:58,1230143.43575721,5782706.80547375,0101000020110F0000D6C88D6F3FC53241C6E18CB32C0F5641,2
394,767,395,2006-05-03 00:00:48,1230383.91925317,5782880.00409968,0101000020110F0000FE2C54EB2FC632414E2B4300580F5641,2
395,767,396,2006-05-03 04:01:19,1230942.15310365,5783121.59017679,0101000020110F000002CD31275EC83241DF74C565940F5641,2
396,767,397,2006-05-03 12:03:06,1230516.85698907,5783561.75510329,0101000020110F0000BDA263DBB4C63241C09C537002105641,2
397,767,398,2006-05-03 16:02:09,1230590.23879741,5783542.11729916,0101000020110F0000BAD3213DFEC6324156D48187FD0F5641,2
398,767,399,2006-05-03 20:00:55,1230103.6279073,5782752.6975705,0101000020110F00006688BEA017C53241BDFEA42C380F5641,2
399,767,400,2006-05-04 00:01:41,1230403.12186533,5782871.17176949,0101000020110F0000F790321F43C632417645FECA550F5641,2
400,767,401,2006-05-04 04:03:08,1230588.03467149,5783300.82433827,0101000020110F0000143BE008FCC632414EF5C134C10F5641,2
401,767,402,2006-05-04 12:02:48,1230551.86696893,5783522.15892239,0101000020110F000001ADF1DDD7C63241D1C82B8AF80F5641,2
402,767,403,2006-05-04 16:00:53,1230601.1481075,5783498.44939105,0101000020110F0000855FEA2509C73241AED2C29CF20F5641,2
403,767,404,2006-05-04 20:02:13,1230155.46939416,5782762.90831382,0101000020110F000036372A784BC532414AD021BA3A0F5641,2
404,767,405,2006-05-05 00:02:19,1230144.04801441,5782657.21085881,0101000020110F000021AC4A0C40C53241F3B57E4D200F5641,2
405,767,406,2006-05-05 04:03:01,1230503.06450416,5783462.36421523,0101000020110F00003A588310A7C63241654D4F97E90F5641,2
406,767,407,2006-05-05 16:01:24,1231194.87061165,5783423.97077543,0101000020110F0000B467E0DE5AC93241452F21FEDF0F5641,2
407,767,408,2006-05-05 20:00:47,1230883.75489878,5783030.31535851,0101000020110F0000E40B41C123C8324176D52E947D0F5641,2
408,767,409,2006-05-06 00:00:54,1230391.86746481,5782850.46151253,0101000020110F00007D2C12DE37C63241DA6B899D500F5641,2
409,767,410,2006-05-06 12:01:45,1230523.55842242,5783705.36087421,0101000020110F00008FC5F48EBBC632412490185726105641,2
410,767,411,2006-05-06 16:01:56,1230532.48624558,5783560.15201561,0101000020110F000020977A7CC4C63241AE9FBA0902105641,2
411,767,412,2006-05-06 20:01:43,1230388.04920628,5783249.57527727,0101000020110F000063C8980C34C63241C157D164B40F5641,2
